"Attribution","Nunaliit_ID","Nunaliit_revision_code","ALI_unique_ID_place","province_Persian","province_roman","shahrestan_Persian","shahrestan_roman","bakhsh_Persian","bakhsh_roman","city_Persian","city_roman","dehestan_Persian","dehestan_roman","settlement_Persian","settlement_roman","local_name","local_name_source","population_2011_census","population_2011_comment","population_2016_census","population_2016_comment","language_distribution_estimate","language_distribution_source","latitude","longitude","notes"
"","b60c8f78c0b29100a8af9b5ea4d19dbf","5-60f03cd63468c2f9a647cf492ae902e1","1150443","","Lorestān","","","","","","","","","","","Bād Bād","Hadi Hatami and Mortaza Taheri-Ardali, field notes 2022",269,"","","","Bakhtiāri 80%; Borborudi 10%; Standard type Persian 10%","Mortaza Taheri-Ardali, field notes 2022",33.334,49.771,
"","b60c8f78c0b29100a8af9b5ea4d19cf7","4-aea497f681187cd7fd7a709c16c98d1f","1150444","","Lorestān","","","","","","","","","","","Aziz Āvād","Hadi Hatami and Mortaza Taheri-Ardali, field notes 2022",,"","","","Borborudi 100%","Mortaza Taheri-Ardali, field notes 2022",,,
"","b60c8f78c0b29100a8af9b5ea4d197e8","2-bfdf1c90f32147eae03d2816ef16517c","1150445","","Lorestān","","","","","","","","","","","","",1960,"","","","",,,,
"","b60c8f78c0b29100a8af9b5ea4d18e37","5-5abf5e7a5362fd883f0d91f256caa631","1150446","","Lorestān","","","","","","","","","","","Parsesht","Hadi Hatami and Mortaza Taheri-Ardali, field notes 2022",823,"","","","Bakhtiāri 90%; Standard type Persian 10%","Mortaza Taheri-Ardali, field notes 2022",33.091,49.866,
"","b60c8f78c0b29100a8af9b5ea4d18388","5-a31fa7aff2df15263d91577c9222aacc","1150447","","Lorestān","","","","","","","","","","","Ghara Khun","Hadi Hatami and Mortaza Taheri-Ardali, field notes 2022",47,"","","","Bakhtiāri 100%","Mortaza Taheri-Ardali, field notes 2022",33.091,49.824,
"","b60c8f78c0b29100a8af9b5ea4d18005","5-67fe93b517611e64c17f545c4bbc9ba0","1150448","","Lorestān","","","","","","","","","","","Homā","Hadi Hatami and Mortaza Taheri-Ardali, field notes 2022",334,"","","","Bakhtiāri 90%; Standard type Persian 10%","Mortaza Taheri-Ardali, field notes 2022",33.091,49.783,
"","b60c8f78c0b29100a8af9b5ea4d173af","5-d6baeec4cd523325ff4d98fbf9e12ab5","1150449","","Lorestān","","","","","","","","","","","Ivej","Hadi Hatami and Mortaza Taheri-Ardali, field notes 2022",188,"","","","Bakhtiāri 90%; Standard type Persian 10%","Mortaza Taheri-Ardali, field notes 2022",33.114,49.736,
"","b60c8f78c0b29100a8af9b5ea4d1f2f4","4-8407d66930517c2bc447c9a039121023","1150450","","Lorestān","","","","","","","","","","","Dēgā Dār Esfid","Hadi Hatami and Mortaza Taheri-Ardali, field notes 2022",,"","","","Bakhtiāri 100%","Mortaza Taheri-Ardali, field notes 2022",,,
"","b60c8f78c0b29100a8af9b5ea4d1f03b","4-bb2d40c1d5b2d2f1378b94c0db275f77","1150451","","Lorestān","","","","","","","","","","","Zereshg-e Dār Esfid","Hadi Hatami and Mortaza Taheri-Ardali, field notes 2022",,"","","","Bakhtiāri 100%","Mortaza Taheri-Ardali, field notes 2022",,,
"","b60c8f78c0b29100a8af9b5ea4d1e87e","5-9ab97f4683fe178efef4394227ba762e","1150452","","Lorestān","","","","","","","","","","","Fahra","Hadi Hatami and Mortaza Taheri-Ardali, field notes 2022",489,"","","","Bakhtiāri 90%; Standard type Persian 10%","Mortaza Taheri-Ardali, field notes 2022",33.077,49.804,
